,date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
15698,Torneo de Transicion 2014 - Fecha 16,46,Godoy Cruz,1,1,Estudiantes (LP),37
15699,Torneo Final 2014 - Fecha 16,37,Estudiantes (LP),0,1,Godoy Cruz,46
15700,Torneo Inicial 2013 - Fecha 16,46,Godoy Cruz,2,1,Estudiantes (LP),37
15701,Torneo Final 2013 - Fecha 9,37,Estudiantes (LP),0,0,Godoy Cruz,46
15702,Torneo Inicial 2012 - Fecha 9,46,Godoy Cruz,1,0,Estudiantes (LP),37
15703,Torneo Clausura 2012 - Fecha 14,37,Estudiantes (LP),1,0,Godoy Cruz,46
15704,Torneo Apertura 2011 - Fecha 14,46,Godoy Cruz,3,1,Estudiantes (LP),37
15705,Torneo Clausura 2011 - Fecha 5,37,Estudiantes (LP),0,1,Godoy Cruz,46
15706,Torneo Apertura 2010 - Fecha 5,46,Godoy Cruz,1,2,Estudiantes (LP),37
15707,Torneo Clausura 2010 - Fecha 11,37,Estudiantes (LP),2,1,Godoy Cruz,46
15708,Torneo Apertura 2009 - Fecha 11,46,Godoy Cruz,1,2,Estudiantes (LP),37
15709,Torneo Clausura 2009 - Fecha 17,37,Estudiantes (LP),1,0,Godoy Cruz,46
15710,Torneo Apertura 2008 - Fecha 17,46,Godoy Cruz,2,1,Estudiantes (LP),37
15711,Torneo Clausura 2007 - Fecha 12,37,Estudiantes (LP),1,0,Godoy Cruz,46
15712,Torneo Apertura 2006 - Fecha 12,46,Godoy Cruz,1,3,Estudiantes (LP),37
15713,Nacional 1971 - Grupo B,47,Guarani (M),0,1,Estudiantes (LP),37
15714,Superliga 2019/20 - Fecha 9,37,Estudiantes (LP),0,0,Huracan,48
15715,Superliga 2018/19 - Fecha 23,48,Huracan,0,1,Estudiantes (LP),37
15716,Superliga 2017/18 - Fecha 17,48,Huracan,1,0,Estudiantes (LP),37
15717,Campeonato 2016/17 - Fecha 21,37,Estudiantes (LP),1,1,Huracan,48
15718,Torneo 2016 - Fecha 6,48,Huracan,1,0,Estudiantes (LP),37
15719,Campeonato 2015 - Fecha 18,48,Huracan,1,0,Estudiantes (LP),37
15720,Torneo Clausura 2011 - Fecha 15,48,Huracan,0,3,Estudiantes (LP),37
15721,Torneo Apertura 2010 - Fecha 15,37,Estudiantes (LP),2,0,Huracan,48
15722,Torneo Clausura 2010 - Fecha 5,37,Estudiantes (LP),2,0,Huracan,48
15723,Torneo Apertura 2009 - Fecha 5,48,Huracan,1,4,Estudiantes (LP),37
15724,Torneo Clausura 2009 - Fecha 13,37,Estudiantes (LP),1,1,Huracan,48
15725,Torneo Apertura 2008 - Fecha 13,48,Huracan,1,0,Estudiantes (LP),37
15726,Torneo Clausura 2008 - Fecha 17,48,Huracan,1,1,Estudiantes (LP),37
15727,Torneo Apertura 2007 - Fecha 17,37,Estudiantes (LP),1,1,Huracan,48
15728,Torneo Clausura 2003 - Fecha 7,48,Huracan,1,1,Estudiantes (LP),37
15729,Torneo Apertura 2002 - Fecha 7,37,Estudiantes (LP),2,1,Huracan,48
15730,Torneo Clausura 2002 - Fecha 9,48,Huracan,1,6,Estudiantes (LP),37
15731,Torneo Apertura 2001 - Fecha 9,37,Estudiantes (LP),2,0,Huracan,48
15732,Torneo Clausura 2001 - Fecha 16,48,Huracan,1,2,Estudiantes (LP),37
15733,Torneo Apertura 2000 - Fecha 16,37,Estudiantes (LP),1,1,Huracan,48
15734,Torneo Clausura 1999 - Fecha 15,37,Estudiantes (LP),1,1,Huracan,48
15735,Torneo Apertura 1998 - Fecha 15,48,Huracan,2,2,Estudiantes (LP),37
15736,Torneo Clausura 1998 - Fecha 1,37,Estudiantes (LP),1,1,Huracan,48
15737,Torneo Apertura 1997 - Fecha 1,48,Huracan,0,2,Estudiantes (LP),37
15738,Torneo Clausura 1997 - Fecha 18,48,Huracan,1,0,Estudiantes (LP),37
15739,Torneo Apertura 1996 - Fecha 18,37,Estudiantes (LP),3,1,Huracan,48
15740,Torneo Clausura 1996 - Fecha 13,37,Estudiantes (LP),5,2,Huracan,48
15741,Torneo Apertura 1995 - Fecha 13,48,Huracan,2,2,Estudiantes (LP),37
15742,Torneo Clausura 1994 - Fecha 11,37,Estudiantes (LP),1,3,Huracan,48
15743,Torneo Apertura 1993 - Fecha 11,48,Huracan,3,1,Estudiantes (LP),37
15744,Torneo Clausura 1993 - Fecha 19,48,Huracan,2,1,Estudiantes (LP),37
15745,Torneo Apertura 1992 - Fecha 19,37,Estudiantes (LP),1,0,Huracan,48
15746,Torneo Clausura 1992 - Fecha 13,37,Estudiantes (LP),0,0,Huracan,48
15747,Torneo Apertura 1991 - Fecha 13,48,Huracan,2,0,Estudiantes (LP),37
15748,Torneo Clausura 1991 - Fecha 7,48,Huracan,0,0,Estudiantes (LP),37
15749,Campeonato 1990/91 - Fecha 7,37,Estudiantes (LP),1,1,Huracan,48
15750,Campeonato 1985/86  - Fecha 37,37,Estudiantes (LP),2,3,Huracan,48
15751,Campeonato 1985/86  - Fecha 18,48,Huracan,1,3,Estudiantes (LP),37
15752,Metropolitano 1984 - Fecha 33,37,Estudiantes (LP),2,1,Huracan,48
15753,Metropolitano 1984 - Fecha 14,48,Huracan,0,1,Estudiantes (LP),37
15754,Metropolitano 1983 - Fecha 28,48,Huracan,1,2,Estudiantes (LP),37
15755,Metropolitano 1983 - Fecha 9,37,Estudiantes (LP),3,3,Huracan,48
15756,Metropolitano 1982 - Fecha 21,48,Huracan,1,3,Estudiantes (LP),37
15757,Metropolitano 1982 - Fecha 2,37,Estudiantes (LP),1,0,Huracan,48
15758,Torneo Nacional 1982 - Torneo Nacional,48,Huracan,0,1,Estudiantes (LP),37
15759,Torneo Nacional 1982 - Torneo Nacional,37,Estudiantes (LP),2,0,Huracan,48
15760,Metropolitano 1981 - Fecha 31,37,Estudiantes (LP),2,1,Huracan,48
15761,Metropolitano 1981 - Fecha 14,48,Huracan,1,1,Estudiantes (LP),37
15762,Metropolitano 1980 - Fecha 34,48,Huracan,0,1,Estudiantes (LP),37
15763,Metropolitano 1980 - Fecha 15,37,Estudiantes (LP),0,0,Huracan,48
15764,Metropolitano 1978 - Fecha 34,48,Huracan,3,2,Estudiantes (LP),37
15765,Metropolitano 1978 - Fecha 13,37,Estudiantes (LP),3,2,Huracan,48
15766,Metropolitano 1977 - Fecha 25,37,Estudiantes (LP),0,0,Huracan,48
15767,Metropolitano 1977 - Fecha 2,48,Huracan,2,2,Estudiantes (LP),37
15768,Metropolitano 1976 - Ronda Final,37,Estudiantes (LP),1,1,Huracan,48
15769,Metropolitano 1976 - Grupo A,37,Estudiantes (LP),0,0,Huracan,48
15770,Metropolitano 1976 - Grupo A,48,Huracan,1,1,Estudiantes (LP),37
15771,Metropolitano 1975 - Fecha 22,37,Estudiantes (LP),1,2,Huracan,48
15772,Metropolitano 1975 - Fecha 3,48,Huracan,3,4,Estudiantes (LP),37
15773,Nacional 1975 - Desempate para Libertadores,48,Huracan,2,3,Estudiantes (LP),37
15774,Nacional 1975 - Grupo A,37,Estudiantes (LP),2,0,Huracan,48
15775,Nacional 1975 - Grupo A,48,Huracan,2,0,Estudiantes (LP),37
15776,Metropolitano 1973 - Fecha 24,37,Estudiantes (LP),0,1,Huracan,48
15777,Metropolitano 1973 - Fecha 7,48,Huracan,3,3,Estudiantes (LP),37
15778,Metropolitano 1972 - Fecha 19,37,Estudiantes (LP),2,1,Huracan,48
15779,Metropolitano 1972 - Fecha 2,48,Huracan,3,1,Estudiantes (LP),37
15780,Nacional 1972 - Grupo B,48,Huracan,5,1,Estudiantes (LP),37
15781,Metropolitano 1971 - Fecha 20,48,Huracan,2,0,Estudiantes (LP),37
15782,Metropolitano 1971 - Fecha 1,37,Estudiantes (LP),1,1,Huracan,48
15783,Metropolitano 1970 - Fecha 3,37,Estudiantes (LP),1,0,Huracan,48
15784,Metropolitano 1969 - Grupo B,48,Huracan,2,2,Estudiantes (LP),37
15785,Metropolitano 1969 - Grupo B,37,Estudiantes (LP),3,3,Huracan,48
15786,Nacional 1969 - Fecha 1,48,Huracan,2,0,Estudiantes (LP),37
15787,Nacional 1968 - Fecha 4,48,Huracan,1,0,Estudiantes (LP),37
15788,Metropolitano 1967 - Grupo A,37,Estudiantes (LP),1,1,Huracan,48
15789,Metropolitano 1967 - Grupo A,48,Huracan,1,2,Estudiantes (LP),37
15790,Campeonato 1966 - Fecha 37,37,Estudiantes (LP),1,1,Huracan,48
15791,Campeonato 1966 - Fecha 18,48,Huracan,2,1,Estudiantes (LP),37
15792,Campeonato 1965 - Fecha 22,37,Estudiantes (LP),3,1,Huracan,48
15793,Campeonato 1965 - Fecha 5,48,Huracan,1,4,Estudiantes (LP),37
15794,Campeonato 1964 - Fecha 16,37,Estudiantes (LP),1,1,Huracan,48
15795,Campeonato 1964 - Fecha 1,48,Huracan,1,1,Estudiantes (LP),37
15796,Campeonato 1963 - Fecha 25,37,Estudiantes (LP),1,1,Huracan,48
15797,Campeonato 1963 - Fecha 12,48,Huracan,0,1,Estudiantes (LP),37
15798,Campeonato 1962 - Fecha 28,48,Huracan,2,1,Estudiantes (LP),37
15799,Campeonato 1962 - Fecha 13,37,Estudiantes (LP),0,0,Huracan,48
15800,Campeonato 1961 - Fecha 27,48,Huracan,2,0,Estudiantes (LP),37
15801,Campeonato 1961 - Fecha 12,37,Estudiantes (LP),0,4,Huracan,48
15802,Campeonato 1960 - Fecha 28,37,Estudiantes (LP),1,2,Huracan,48
15803,Campeonato 1960 - Fecha 13,48,Huracan,2,1,Estudiantes (LP),37
15804,Campeonato 1959 - Fecha 16,37,Estudiantes (LP),5,3,Huracan,48
15805,Campeonato 1959 - Fecha 1,48,Huracan,1,1,Estudiantes (LP),37
15806,Campeonato 1958 - Fecha 16,48,Huracan,0,1,Estudiantes (LP),37
15807,Campeonato 1958 - Fecha 1,37,Estudiantes (LP),5,1,Huracan,48
15808,Campeonato 1957 - Fecha 28,37,Estudiantes (LP),1,0,Huracan,48
15809,Campeonato 1957 - Fecha 13,48,Huracan,4,1,Estudiantes (LP),37
15810,Campeonato 1956 - Fecha 28,37,Estudiantes (LP),4,2,Huracan,48
15811,Campeonato 1956 - Fecha 13,48,Huracan,1,1,Estudiantes (LP),37
15812,Campeonato 1955 - Fecha 28,48,Huracan,1,2,Estudiantes (LP),37
15813,Campeonato 1955 - Fecha 13,37,Estudiantes (LP),0,3,Huracan,48
15814,Campeonato 1953 - Fecha 20,37,Estudiantes (LP),2,0,Huracan,48
15815,Campeonato 1953 - Fecha 5,48,Huracan,3,1,Estudiantes (LP),37
15816,Campeonato 1952 - Fecha 29,37,Estudiantes (LP),4,1,Huracan,48
15817,Campeonato 1952 - Fecha 14,48,Huracan,0,0,Estudiantes (LP),37
15818,Campeonato 1951 - Fecha 26,37,Estudiantes (LP),3,0,Huracan,48
15819,Campeonato 1951 - Fecha 9,48,Huracan,3,1,Estudiantes (LP),37
15820,Campeonato 1950 - Fecha 26,37,Estudiantes (LP),3,1,Huracan,48
15821,Campeonato 1950 - Fecha 9,48,Huracan,3,1,Estudiantes (LP),37
15822,Campeonato 1949 - Fecha 32,37,Estudiantes (LP),1,0,Huracan,48
15823,Campeonato 1949 - Fecha 15,48,Huracan,5,1,Estudiantes (LP),37
15824,Campeonato 1948 - Fecha 18,48,Huracan,0,3,Estudiantes (LP),37
15825,Campeonato 1948 - Fecha 3,37,Estudiantes (LP),0,1,Huracan,48
15826,Campeonato 1947 - Fecha 28,48,Huracan,0,5,Estudiantes (LP),37
15827,Campeonato 1947 - Fecha 13,37,Estudiantes (LP),2,0,Huracan,48
15828,Campeonato 1946 - Fecha 20,37,Estudiantes (LP),5,1,Huracan,48
15829,Campeonato 1946 - Fecha 5,48,Huracan,3,1,Estudiantes (LP),37
15830,Campeonato 1945 - Fecha 16,37,Estudiantes (LP),0,2,Huracan,48
15831,Campeonato 1945 - Fecha 1,48,Huracan,1,4,Estudiantes (LP),37
15832,Campeonato 1944 - Fecha 23,37,Estudiantes (LP),3,1,Huracan,48
15833,Campeonato 1944 - Fecha 8,48,Huracan,0,0,Estudiantes (LP),37
15834,Campeonato 1943 - Fecha 17,37,Estudiantes (LP),1,0,Huracan,48
15835,Campeonato 1943 - Fecha 2,48,Huracan,3,2,Estudiantes (LP),37
15836,Campeonato 1942 - Fecha 23,48,Huracan,4,1,Estudiantes (LP),37
15837,Campeonato 1942 - Fecha 8,37,Estudiantes (LP),2,2,Huracan,48
15838,Campeonato 1941 - Fecha 22,37,Estudiantes (LP),1,1,Huracan,48
15839,Campeonato 1941 - Fecha 7,48,Huracan,3,2,Estudiantes (LP),37
15840,Campeonato 1940 - Fecha 24,37,Estudiantes (LP),5,1,Huracan,48
15841,Campeonato 1940 - Fecha 7,48,Huracan,6,0,Estudiantes (LP),37
15842,Campeonato 1939 - Fecha 28,37,Estudiantes (LP),4,0,Huracan,48
15843,Campeonato 1939 - Fecha 11,48,Huracan,2,2,Estudiantes (LP),37
15844,Campeonato 1938 - Fecha 25,48,Huracan,3,4,Estudiantes (LP),37
15845,Campeonato 1938 - Fecha 8,37,Estudiantes (LP),2,0,Huracan,48
15846,Campeonato 1937 - Fecha 19,48,Huracan,4,1,Estudiantes (LP),37
15847,Campeonato 1937 - Fecha 1,37,Estudiantes (LP),2,3,Huracan,48
15848,Campeonato 1936 - Fecha 11,37,Estudiantes (LP),2,2,Huracan,48
15849,Copa de Honor 1936 - Fecha 11,48,Huracan,0,2,Estudiantes (LP),37
15850,Campeonato 1935 - Fecha 23,37,Estudiantes (LP),2,0,Huracan,48
15851,Campeonato 1935 - Fecha 6,48,Huracan,1,1,Estudiantes (LP),37
15852,Campeonato 1934 - Fecha 38,37,Estudiantes (LP),2,0,Huracan,48
15853,Campeonato 1934 - Fecha 20,48,Huracan,3,1,Estudiantes (LP),37
15854,Campeonato 1934 - Fecha 7,37,Estudiantes (LP),1,1,Huracan,48
15855,Campeonato 1933 - Fecha 28,37,Estudiantes (LP),3,2,Huracan,48
15856,Campeonato 1933 - Fecha 11,48,Huracan,2,1,Estudiantes (LP),37
15857,Campeonato 1932 - Fecha 23,48,Huracan,1,1,Estudiantes (LP),37
15858,Campeonato 1932 - Fecha 6,37,Estudiantes (LP),4,1,Huracan,48
15859,Campeonato 1931 - Fecha 30,37,Estudiantes (LP),4,1,Huracan,48
15860,Campeonato 1931 - Fecha 13,48,Huracan,2,1,Estudiantes (LP),37
15861,Torneo Clausura 1997 - Fecha 9,37,Estudiantes (LP),2,2,Huracan (C),49
15862,Torneo Apertura 1996 - Fecha 9,49,Huracan (C),2,2,Estudiantes (LP),37
15863,Nacional 1971 - Grupo B,37,Estudiantes (LP),0,0,Huracan (IW),51
15864,Nacional 1968 - Fecha 2,51,Huracan (IW),1,0,Estudiantes (LP),37
15865,Torneo Clausura 2005 - Fecha 1,54,Huracan (TA),0,1,Estudiantes (LP),37
15866,Torneo Apertura 2004 - Fecha 1,37,Estudiantes (LP),1,1,Huracan (TA),54
15867,Nacional 1968 - Fecha 1,37,Estudiantes (LP),1,0,Ind Rivadavia,55
15868,Liga 2021 - Fecha 2,37,Estudiantes (LP),0,1,Independiente,56
15869,Superliga 2019/20 - Fecha 3,37,Estudiantes (LP),3,0,Independiente,56
15870,Superliga 2018/19 - Fecha 4,37,Estudiantes (LP),2,2,Independiente,56
15871,Superliga 2017/18 - Fecha 13,56,Independiente,1,2,Estudiantes (LP),37
15872,Campeonato 2016/17 - Fecha 22,56,Independiente,2,2,Estudiantes (LP),37
15873,Campeonato 2015 - Fecha 22,56,Independiente,1,1,Estudiantes (LP),37
15874,Torneo de Transicion 2014 - Fecha 2,37,Estudiantes (LP),1,0,Independiente,56
15875,Torneo Final 2013 - Fecha 16,56,Independiente,0,0,Estudiantes (LP),37
15876,Torneo Inicial 2012 - Fecha 16,37,Estudiantes (LP),2,0,Independiente,56
15877,Torneo Clausura 2012 - Fecha 3,37,Estudiantes (LP),2,0,Independiente,56
15878,Torneo Apertura 2011 - Fecha 3,56,Independiente,1,0,Estudiantes (LP),37
15879,Torneo Clausura 2011 - Fecha 16,37,Estudiantes (LP),0,2,Independiente,56
15880,Torneo Apertura 2010 - Fecha 16,56,Independiente,1,2,Estudiantes (LP),37
15881,Torneo Clausura 2010 - Fecha 4,56,Independiente,3,2,Estudiantes (LP),37
15882,Torneo Apertura 2009 - Fecha 4,37,Estudiantes (LP),2,1,Independiente,56
15883,Torneo Clausura 2009 - Fecha 14,56,Independiente,1,5,Estudiantes (LP),37
15884,Torneo Apertura 2008 - Fecha 14,37,Estudiantes (LP),1,0,Independiente,56
15885,Torneo Clausura 2008 - Fecha 16,37,Estudiantes (LP),1,1,Independiente,56
15886,Torneo Apertura 2007 - Fecha 16,56,Independiente,1,2,Estudiantes (LP),37
15887,Torneo Clausura 2007 - Fecha 8,56,Independiente,0,0,Estudiantes (LP),37
15888,Torneo Apertura 2006 - Fecha 8,37,Estudiantes (LP),2,1,Independiente,56
15889,Torneo Clausura 2006 - Fecha 15,56,Independiente,0,3,Estudiantes (LP),37
15890,Torneo Apertura 2005 - Fecha 15,37,Estudiantes (LP),1,1,Independiente,56
15891,Torneo Clausura 2005 - Fecha 17,37,Estudiantes (LP),2,2,Independiente,56
15892,Torneo Apertura 2004 - Fecha 17,56,Independiente,2,2,Estudiantes (LP),37
15893,Torneo Clausura 2004 - Fecha 1,37,Estudiantes (LP),1,4,Independiente,56
15894,Torneo Apertura 2003 - Fecha 1,56,Independiente,3,1,Estudiantes (LP),37
15895,Torneo Clausura 2003 - Fecha 13,37,Estudiantes (LP),0,0,Independiente,56
15896,Torneo Apertura 2002 - Fecha 13,56,Independiente,1,0,Estudiantes (LP),37
15897,Torneo Clausura 2002 - Fecha 16,56,Independiente,0,0,Estudiantes (LP),37
15898,Torneo Apertura 2001 - Fecha 16,37,Estudiantes (LP),1,0,Independiente,56
15899,Torneo Clausura 2001 - Fecha 9,37,Estudiantes (LP),0,2,Independiente,56
15900,Torneo Apertura 2000 - Fecha 9,56,Independiente,0,1,Estudiantes (LP),37
15901,Torneo Clausura 2000 - Fecha 18,37,Estudiantes (LP),1,1,Independiente,56
15902,Torneo Apertura 1999 - Fecha 18,56,Independiente,0,0,Estudiantes (LP),37
15903,Torneo Clausura 1999 - Fecha 8,56,Independiente,0,0,Estudiantes (LP),37
15904,Torneo Apertura 1998 - Fecha 8,37,Estudiantes (LP),4,1,Independiente,56
15905,Torneo Clausura 1998 - Fecha 12,37,Estudiantes (LP),2,0,Independiente,56
15906,Torneo Apertura 1997 - Fecha 12,56,Independiente,0,0,Estudiantes (LP),37
15907,Torneo Clausura 1997 - Fecha 14,56,Independiente,2,0,Estudiantes (LP),37
15908,Torneo Apertura 1996 - Fecha 14,37,Estudiantes (LP),1,0,Independiente,56
15909,Torneo Clausura 1996 - Fecha 10,56,Independiente,0,0,Estudiantes (LP),37
15910,Torneo Apertura 1995 - Fecha 10,37,Estudiantes (LP),1,2,Independiente,56
15911,Torneo Clausura 1994 - Fecha 9,37,Estudiantes (LP),1,1,Independiente,56
15912,Torneo Apertura 1993 - Fecha 9,56,Independiente,2,0,Estudiantes (LP),37
15913,Torneo Clausura 1993 - Fecha 14,37,Estudiantes (LP),0,1,Independiente,56
15914,Torneo Apertura 1992 - Fecha 14,56,Independiente,0,1,Estudiantes (LP),37
15915,Torneo Clausura 1992 - Fecha 16,56,Independiente,0,0,Estudiantes (LP),37
15916,Torneo Apertura 1991 - Fecha 16,37,Estudiantes (LP),1,0,Independiente,56
15917,Torneo Clausura 1991 - Fecha 11,56,Independiente,1,1,Estudiantes (LP),37
15918,Campeonato 1990/91 - Fecha 11,37,Estudiantes (LP),1,2,Independiente,56
15919,Campeonato 1989/90 - Fecha 21,56,Independiente,0,0,Estudiantes (LP),37
15920,Campeonato 1989/90 - Fecha 2,37,Estudiantes (LP),1,1,Independiente,56
15921,Campeonato 1988/89 - Fecha 26,37,Estudiantes (LP),1,1,Independiente,56
15922,Campeonato 1988/89 - Fecha 7,56,Independiente,1,2,Estudiantes (LP),37
15923,Campeonato 1987/88 - Liguilla Libertadores,37,Estudiantes (LP),1,2,Independiente,56
15924,Campeonato 1987/88 - Liguilla Libertadores,56,Independiente,1,2,Estudiantes (LP),37
15925,Campeonato 1987/88 - Fecha 27,56,Independiente,0,0,Estudiantes (LP),37
15926,Campeonato 1987/88 - Fecha 8,37,Estudiantes (LP),0,1,Independiente,56
15927,Campeonato 1986/87  - Fecha 34,56,Independiente,5,1,Estudiantes (LP),37
15928,Campeonato 1986/87  - Fecha 15,37,Estudiantes (LP),1,1,Independiente,56
15929,Campeonato 1985/86  - Fecha 23,37,Estudiantes (LP),2,0,Independiente,56
15930,Campeonato 1985/86  - Fecha 4,56,Independiente,0,1,Estudiantes (LP),37
15931,Metropolitano 1984 - Fecha 36,56,Independiente,1,2,Estudiantes (LP),37
15932,Metropolitano 1984 - Fecha 17,37,Estudiantes (LP),2,1,Independiente,56
15933,Metropolitano 1983 - Fecha 32,56,Independiente,2,1,Estudiantes (LP),37
15934,Metropolitano 1983 - Fecha 13,37,Estudiantes (LP),0,0,Independiente,56
15935,Torneo Nacional 1983 - Torneo Nacional,56,Independiente,2,1,Estudiantes (LP),37
15936,Torneo Nacional 1983 - Torneo Nacional,37,Estudiantes (LP),2,0,Independiente,56
15937,Metropolitano 1982 - Fecha 25,56,Independiente,1,1,Estudiantes (LP),37
15938,Metropolitano 1982 - Fecha 6,37,Estudiantes (LP),0,0,Independiente,56
15939,Metropolitano 1981 - Fecha 20,37,Estudiantes (LP),1,2,Independiente,56
15940,Metropolitano 1981 - Fecha 3,56,Independiente,0,2,Estudiantes (LP),37
15941,Metropolitano 1980 - Fecha 23,56,Independiente,0,1,Estudiantes (LP),37
15942,Metropolitano 1980 - Fecha 4,37,Estudiantes (LP),1,1,Independiente,56
15943,Metropolitano 1979 - Grupo B,37,Estudiantes (LP),1,3,Independiente,56
15944,Metropolitano 1979 - Grupo B,56,Independiente,5,3,Estudiantes (LP),37
15945,Metropolitano 1978 - Fecha 33,37,Estudiantes (LP),1,1,Independiente,56
15946,Metropolitano 1978 - Fecha 12,56,Independiente,1,1,Estudiantes (LP),37
15947,Metropolitano 1977 - Fecha 44,37,Estudiantes (LP),2,3,Independiente,56
15948,Metropolitano 1977 - Fecha 21,56,Independiente,2,1,Estudiantes (LP),37
15949,Nacional 1977 - Semifinales,56,Independiente,3,1,Estudiantes (LP),37
15950,Nacional 1977 - Semifinales,37,Estudiantes (LP),1,1,Independiente,56
15951,Metropolitano 1976 - Ronda Final,56,Independiente,5,1,Estudiantes (LP),37
15952,Metropolitano 1976 - Grupo A,56,Independiente,0,1,Estudiantes (LP),37
15953,Metropolitano 1976 - Grupo A,37,Estudiantes (LP),2,2,Independiente,56
15954,Metropolitano 1975 - Fecha 24,37,Estudiantes (LP),3,1,Independiente,56
15955,Metropolitano 1975 - Fecha 5,56,Independiente,2,0,Estudiantes (LP),37
15956,Metropolitano 1974 - Grupo B,56,Independiente,0,3,Estudiantes (LP),37
15957,Metropolitano 1974 - Grupo B,37,Estudiantes (LP),3,4,Independiente,56
15958,Metropolitano 1973 - Fecha 29,56,Independiente,0,1,Estudiantes (LP),37
15959,Metropolitano 1973 - Fecha 12,37,Estudiantes (LP),1,2,Independiente,56
15960,Metropolitano 1972 - Fecha 23,37,Estudiantes (LP),1,0,Independiente,56
15961,Metropolitano 1972 - Fecha 6,56,Independiente,1,2,Estudiantes (LP),37
15962,Metropolitano 1971 - Fecha 29,56,Independiente,0,0,Estudiantes (LP),37
15963,Metropolitano 1971 - Fecha 10,37,Estudiantes (LP),0,1,Independiente,56
15964,Metropolitano 1970 - Fecha 9,56,Independiente,3,1,Estudiantes (LP),37
15965,Nacional 1970 - Grupo B,37,Estudiantes (LP),0,1,Independiente,56
15966,Nacional 1970 - Grupo B,56,Independiente,2,1,Estudiantes (LP),37
15967,Nacional 1969 - Fecha 5,56,Independiente,4,0,Estudiantes (LP),37
15968,Nacional 1968 - Fecha 3,37,Estudiantes (LP),2,1,Independiente,56
15969,Nacional 1967 - Fecha 9,56,Independiente,0,0,Estudiantes (LP),37
15970,Campeonato 1966 - Fecha 36,56,Independiente,3,3,Estudiantes (LP),37
15971,Campeonato 1966 - Fecha 17,37,Estudiantes (LP),1,0,Independiente,56
15972,Campeonato 1965 - Fecha 34,37,Estudiantes (LP),1,1,Independiente,56
15973,Campeonato 1965 - Fecha 17,56,Independiente,0,0,Estudiantes (LP),37
15974,Campeonato 1964 - Fecha 19,56,Independiente,1,0,Estudiantes (LP),37
15975,Campeonato 1964 - Fecha 4,37,Estudiantes (LP),1,1,Independiente,56
15976,Campeonato 1963 - Fecha 16,37,Estudiantes (LP),1,2,Independiente,56
15977,Campeonato 1963 - Fecha 3,56,Independiente,1,1,Estudiantes (LP),37
15978,Campeonato 1962 - Fecha 18,56,Independiente,2,1,Estudiantes (LP),37
15979,Campeonato 1962 - Fecha 3,37,Estudiantes (LP),0,3,Independiente,56
15980,Campeonato 1961 - Fecha 28,56,Independiente,1,0,Estudiantes (LP),37
15981,Campeonato 1961 - Fecha 13,37,Estudiantes (LP),3,3,Independiente,56
15982,Campeonato 1960 - Fecha 21,37,Estudiantes (LP),2,2,Independiente,56
15983,Campeonato 1960 - Fecha 6,56,Independiente,3,2,Estudiantes (LP),37
15984,Campeonato 1959 - Fecha 21,56,Independiente,1,0,Estudiantes (LP),37
15985,Campeonato 1959 - Fecha 6,37,Estudiantes (LP),2,0,Independiente,56
15986,Campeonato 1958 - Fecha 26,56,Independiente,2,1,Estudiantes (LP),37
15987,Campeonato 1958 - Fecha 11,37,Estudiantes (LP),2,1,Independiente,56
15988,Campeonato 1957 - Fecha 18,37,Estudiantes (LP),0,0,Independiente,56
15989,Campeonato 1957 - Fecha 3,56,Independiente,2,3,Estudiantes (LP),37
15990,Campeonato 1956 - Fecha 26,37,Estudiantes (LP),1,2,Independiente,56
15991,Campeonato 1956 - Fecha 11,56,Independiente,2,0,Estudiantes (LP),37
15992,Campeonato 1955 - Fecha 16,37,Estudiantes (LP),2,4,Independiente,56
15993,Campeonato 1955 - Fecha 1,56,Independiente,2,1,Estudiantes (LP),37
15994,Campeonato 1953 - Fecha 16,37,Estudiantes (LP),2,0,Independiente,56
15995,Campeonato 1953 - Fecha 1,56,Independiente,6,2,Estudiantes (LP),37
15996,Campeonato 1952 - Fecha 18,37,Estudiantes (LP),6,1,Independiente,56
15997,Campeonato 1952 - Fecha 3,56,Independiente,2,5,Estudiantes (LP),37
15998,Campeonato 1951 - Fecha 29,56,Independiente,4,1,Estudiantes (LP),37
15999,Campeonato 1951 - Fecha 12,37,Estudiantes (LP),1,4,Independiente,56
16000,Campeonato 1950 - Fecha 19,37,Estudiantes (LP),1,0,Independiente,56
16001,Campeonato 1950 - Fecha 2,56,Independiente,2,0,Estudiantes (LP),37
16002,Campeonato 1949 - Fecha 23,37,Estudiantes (LP),1,1,Independiente,56
16003,Campeonato 1949 - Fecha 6,56,Independiente,3,3,Estudiantes (LP),37
16004,Campeonato 1948 - Fecha 22,56,Independiente,3,2,Estudiantes (LP),37
16005,Campeonato 1948 - Fecha 7,37,Estudiantes (LP),2,1,Independiente,56
16006,Campeonato 1947 - Fecha 30,56,Independiente,0,0,Estudiantes (LP),37
16007,Campeonato 1947 - Fecha 15,37,Estudiantes (LP),2,2,Independiente,56
16008,Campeonato 1946 - Fecha 16,37,Estudiantes (LP),2,3,Independiente,56
16009,Campeonato 1946 - Fecha 1,56,Independiente,0,2,Estudiantes (LP),37
16010,Campeonato 1945 - Fecha 22,37,Estudiantes (LP),1,5,Independiente,56
16011,Campeonato 1945 - Fecha 7,56,Independiente,1,0,Estudiantes (LP),37
